date,country,currency,mportret,mportretx
2019-08-30,FRANCE,EUR,-0.004870703,-0.004892238
2019-09-30,FRANCE,EUR,0.0284071774,0.0274530538
2019-10-31,FRANCE,EUR,0.0218189147,0.0217958681
2019-11-29,FRANCE,EUR,0.0307984429,0.0300025454
2019-12-31,FRANCE,EUR,0.0140353224,0.0105306357
2020-01-31,FRANCE,EUR,-0.018001045,-0.018383087
2020-02-28,FRANCE,EUR,-0.073294574,-0.073310726
2020-03-31,FRANCE,EUR,-0.160262065,-0.161932314
2020-04-30,FRANCE,EUR,0.0515450568,0.0504427511
2020-05-29,FRANCE,EUR,0.0417052443,0.0366684144
2020-06-30,FRANCE,EUR,0.0419419587,0.0390186373
2020-07-31,FRANCE,EUR,-0.023388756,-0.027930478
2020-08-31,FRANCE,EUR,0.0340964503,0.0340859475
2020-09-30,FRANCE,EUR,-0.019073645,-0.020521973
2020-10-30,FRANCE,EUR,-0.032995353,-0.033001062
2020-11-30,FRANCE,EUR,0.1773091721,0.1771280218
2020-12-31,FRANCE,EUR,0.0162090742,0.0146020462
2021-01-29,FRANCE,EUR,-0.026984218,-0.027899623
2021-02-26,FRANCE,EUR,0.0515987849,0.0515973837
2021-03-31,FRANCE,EUR,0.0609247059,0.0598841433
2021-04-30,FRANCE,EUR,0.04988986,0.0463487723
2021-05-31,FRANCE,EUR,0.0351654416,0.0250511112
2021-06-30,FRANCE,EUR,0.0143711143,0.0115346179
2021-07-30,FRANCE,EUR,0.0150330919,0.0142385708
2021-08-31,FRANCE,EUR,0.0038871981,0.003831892
2021-09-30,FRANCE,EUR,-0.027417899,-0.02884885
2021-10-29,FRANCE,EUR,0.0590238583,0.0589812104
2021-11-30,FRANCE,EUR,-0.002693088,-0.004142852
2021-12-31,FRANCE,EUR,0.0451361994,0.0446486207
2022-01-31,FRANCE,EUR,-0.037670674,-0.03839682
2022-02-28,FRANCE,EUR,-0.04840178,-0.048582602
2022-03-31,FRANCE,EUR,0.0049042189,0.0041002905
2022-04-29,FRANCE,EUR,-0.017848678,-0.023315303
2022-05-31,FRANCE,EUR,-0.004684676,-0.018129823
2022-06-30,FRANCE,EUR,-0.069118437,-0.071592694
2022-07-29,FRANCE,EUR,0.1045239409,0.1031890402
2022-08-31,FRANCE,EUR,-0.047519746,-0.047565756
2022-09-30,FRANCE,EUR,-0.061897267,-0.06280764
2022-10-31,FRANCE,EUR,0.0690830222,0.0690588832
2022-11-30,FRANCE,EUR,0.0834132355,0.0827846563
2022-12-30,FRANCE,EUR,-0.037805687,-0.040527365
2023-01-31,FRANCE,EUR,0.0988833975,0.097851625
2023-02-28,FRANCE,EUR,0.0157497952,0.0155358633
2023-03-31,FRANCE,EUR,0.0137300265,0.0127941256
2023-04-28,FRANCE,EUR,0.0327348964,0.0271932925
