date,country,currency,mportret,mportretx
2018-02-28,GERMANY,EUR,-0.044990088,-0.047194078
2018-03-29,GERMANY,EUR,-0.022619907,-0.022757769
2018-04-30,GERMANY,EUR,0.0364592273,0.0296934562
2018-05-31,GERMANY,EUR,0.002778352,-0.012893854
2018-06-29,GERMANY,EUR,-0.032482891,-0.033398709
2018-07-31,GERMANY,EUR,0.0376305202,0.0373102399
2018-08-31,GERMANY,EUR,-0.019908198,-0.020027495
2018-09-28,GERMANY,EUR,-0.019035546,-0.01903668
2018-10-31,GERMANY,EUR,-0.061737814,-0.061798255
2018-11-30,GERMANY,EUR,-0.022093028,-0.022296396
2018-12-28,GERMANY,EUR,-0.033753441,-0.033774098
2019-01-31,GERMANY,EUR,0.0604472522,0.0583104957
2019-02-28,GERMANY,EUR,0.0217010336,0.0204588816
2019-03-29,GERMANY,EUR,0.0017342014,-0.000465216
2019-04-30,GERMANY,EUR,0.0664669705,0.0630105817
2019-05-31,GERMANY,EUR,-0.051839658,-0.069854622
2019-06-28,GERMANY,EUR,0.0454035528,0.0440261234
2019-07-31,GERMANY,EUR,-0.012778037,-0.013071948
2019-08-30,GERMANY,EUR,-0.012521966,-0.012676749
2019-09-30,GERMANY,EUR,0.0313208027,0.0310562456
2019-10-31,GERMANY,EUR,0.0405585939,0.0405585939
2019-11-29,GERMANY,EUR,0.0325920453,0.0325520537
2019-12-30,GERMANY,EUR,0.0071190002,0.0069454415
2020-01-31,GERMANY,EUR,-0.012746139,-0.012746421
2020-02-28,GERMANY,EUR,-0.079369839,-0.08189209
2020-03-31,GERMANY,EUR,-0.147105584,-0.147164373
2020-04-30,GERMANY,EUR,0.1011924505,0.0979444162
2020-05-29,GERMANY,EUR,0.0677480459,0.0589206956
2020-06-30,GERMANY,EUR,0.0381444702,0.0327684097
2020-07-31,GERMANY,EUR,-0.003107764,-0.005076044
2020-08-31,GERMANY,EUR,0.0492113421,0.0475428275
2020-09-30,GERMANY,EUR,-0.009245313,-0.015064743
2020-10-30,GERMANY,EUR,-0.079831065,-0.08076639
2020-11-30,GERMANY,EUR,0.1334196631,0.1327500246
2020-12-30,GERMANY,EUR,0.0406909169,0.0402292548
2021-01-29,GERMANY,EUR,0.0001030943,0.0001027973
2021-02-26,GERMANY,EUR,0.0212078998,0.018672856
2021-03-31,GERMANY,EUR,0.0726997082,0.0725930065
2021-04-30,GERMANY,EUR,0.0144718142,0.0076355046
2021-05-31,GERMANY,EUR,0.0252708903,0.0160113657
2021-06-30,GERMANY,EUR,0.0158698339,0.0145853769
2021-07-30,GERMANY,EUR,0.006669698,0.0056033821
2021-08-31,GERMANY,EUR,0.0230231136,0.0229937765
2021-09-30,GERMANY,EUR,-0.034911892,-0.036020721
2021-10-29,GERMANY,EUR,0.0189986442,0.018926823
2021-11-30,GERMANY,EUR,-0.029715356,-0.029940372
2021-12-30,GERMANY,EUR,0.0384607366,0.0311039502
2022-01-31,GERMANY,EUR,-0.034907932,-0.034907932
2022-02-28,GERMANY,EUR,-0.058369228,-0.060637912
2022-03-31,GERMANY,EUR,-0.011743487,-0.011899938
2022-04-29,GERMANY,EUR,-0.019303126,-0.02300009
2022-05-31,GERMANY,EUR,0.0180197896,-0.006801041
2022-06-30,GERMANY,EUR,-0.119362084,-0.120559962
2022-07-29,GERMANY,EUR,0.0541209187,0.0533931925
2022-08-31,GERMANY,EUR,-0.055743628,-0.056077085
2022-09-30,GERMANY,EUR,-0.083192621,-0.083632676
2022-10-31,GERMANY,EUR,0.0774605154,0.0774225852
2022-11-30,GERMANY,EUR,0.0865760035,0.0865525739
2022-12-30,GERMANY,EUR,-0.035296575,-0.038484093
2023-01-31,GERMANY,EUR,0.0955616021,0.0955616021
2023-02-28,GERMANY,EUR,0.0147002859,0.0118441789
2023-03-31,GERMANY,EUR,0.0139725901,0.0137970906
2023-04-28,GERMANY,EUR,0.0152974636,0.0109741193
2023-05-31,GERMANY,EUR,-0.021739752,-0.046874614
2023-06-30,GERMANY,EUR,0.0278186552,0.0255129701
2023-07-31,GERMANY,EUR,0.0219196945,0.021515067
2023-08-31,GERMANY,EUR,-0.033991441,-0.034139154
2023-09-29,GERMANY,EUR,-0.03553849,-0.035682372
2023-10-31,GERMANY,EUR,-0.045290861,-0.04531893
2023-11-30,GERMANY,EUR,0.079491757,0.0794697743
2023-12-29,GERMANY,EUR,0.0271863961,0.0270357561
2024-01-31,GERMANY,EUR,0.0036927629,0.0036065756
2024-02-29,GERMANY,EUR,0.031579623,0.0291297096
2024-03-28,GERMANY,EUR,0.0388498717,0.0387325755
2024-04-30,GERMANY,EUR,-0.021546065,-0.027393173
2024-05-31,GERMANY,EUR,0.0298715368,0.0112209197
2024-06-28,GERMANY,EUR,-0.010834555,-0.012921937
2024-07-31,GERMANY,EUR,0.0037392305,0.0034312064
2024-08-30,GERMANY,EUR,0.0175792405,0.0174544034
2024-09-30,GERMANY,EUR,0.0263308314,0.0263278122
2024-10-31,GERMANY,EUR,-0.020570309,-0.020619831
2024-11-29,GERMANY,EUR,0.0198209614,0.0197995011
2024-12-30,GERMANY,EUR,0.0069862891,0.0066038651
